ID,Maths,Science
91513,68,65
91514,66,45
91515,72,84
91516,80,68
91517,68,50
91518,50,68
91519,59,55
91520,68,53
91521,74,41
91522,79,99
91523,45,97
91524,75,93
91525,84,73
91526,91,77
91527,97,43
91528,83,47
91529,74,75
91530,40,60
91531,68,90
91532,70,40
91533,77,41
91534,88,70
91535,42,46
91536,60,82
91537,87,74
91538,46,73
91539,72,73
91540,98,52
91541,45,42
91542,40,75
91543,97,61
91544,65,59
91545,99,88
91546,92,51
91547,64,71
91548,52,44
91549,59,67
91550,90,59
91551,79,40
91552,71,85
91553,42,91
91554,48,62
91555,68,83
91556,82,81
91557,73,47
91558,52,66
91559,40,45
91560,44,89
91561,93,69
91562,84,71
91563,69,75
91564,92,48
91565,82,42
91566,72,66
91567,44,68
91568,95,68
91569,66,58
91570,45,93
91571,71,88
91572,47,99
91573,56,88
91574,85,55
91575,90,66
91576,77,59
91577,42,72
91578,47,84
91579,78,85
91580,100,47
91581,88,40
91582,48,70
91583,91,97
91584,56,63
91585,86,47
91586,94,100
91587,73,72
91588,78,100
91589,47,90
91590,88,41
91591,66,45
91592,44,48
91593,83,99
91594,69,67
91595,67,100
91596,57,98
91597,98,97
91598,86,52
91599,66,65
91600,42,99
91601,66,53
91602,49,99
91603,80,42
91604,49,75
91605,60,44
91606,65,69
91607,82,70
91608,55,72
91609,98,54
91610,65,100
91611,46,47
91612,56,79
91613,79,50
91614,56,98
91615,73,73
91616,75,42
91617,49,90
91618,46,53
91619,48,84
91620,90,99
91621,96,57
91622,61,65
91623,91,64
91624,49,49
91625,50,94
91626,62,49
91627,78,81
91628,95,61
91629,43,50
91630,89,87
91631,63,61
91632,42,70
91633,92,100
91634,83,56
91635,73,87
91636,90,83
91637,77,73
91638,78,76
91639,66,74
91640,42,83
91641,54,66
91642,94,68
91643,88,63
91644,86,43
91645,81,93
91646,48,63
91647,72,53
91648,75,83
91649,43,79
91650,79,63
91651,50,65
91652,100,82
91653,42,88
91654,87,90
91655,47,93
91656,81,91
91657,94,60
91658,80,77
91659,85,86
91660,99,75
91661,83,68
91662,95,68
91663,47,71
91664,62,59
91665,91,48
91666,100,55
91667,93,85
91668,88,62
91669,100,86
91670,82,91
91671,53,40
91672,40,44
91673,46,74
91674,77,62
91675,86,88
91676,73,68
91677,43,82
91678,97,85
91679,75,53
91680,72,91
91681,80,42
91682,74,65
91683,62,92
91684,41,69
91685,100,95
91686,84,63
91687,96,42
91688,41,79
91689,58,57
91690,58,77
91691,80,57
91692,67,81
91693,78,41
91694,89,64
91695,67,46
91696,56,72
91697,83,83
91698,67,63
91699,52,64
91700,61,82
91701,64,68
91702,43,64
91703,54,41
91704,82,49
91705,43,88
91706,66,97
91707,70,80
91708,67,64
91709,97,86
91710,53,68
91711,72,64
91712,58,78
91713,54,97
91714,70,56
91715,76,45
91716,77,85
91717,88,64
91718,65,49
91719,96,76
91720,74,90
91721,94,57
91722,63,89
91723,99,45
91724,63,53
91725,44,90
91726,62,46
91727,74,84
91728,96,87
91729,64,88
91730,58,74
91731,42,100
91732,46,96
91733,62,52
91734,63,50
91735,85,80
91736,51,56
91737,45,88
91738,65,98
91739,45,88
91740,80,46
91741,45,64
91742,51,49
91743,42,93
91744,62,86
91745,57,68
91746,41,61
91747,74,90
91748,82,83
91749,80,48
91750,90,84
91751,81,45
91752,44,51
91753,60,40
91754,69,84
91755,74,41
91756,59,81
91757,64,92
91758,56,47
91759,96,45
91760,48,66
91761,87,92
91762,78,100
91763,41,90
91764,92,84
91765,93,80
91766,80,47
91767,62,44
91768,95,59
91769,76,70
91770,77,56
91771,62,67
91772,45,59
91773,81,51
91774,76,86
91775,54,76
91776,43,61
91777,77,75
91778,96,44
91779,91,57
91780,53,72
91781,71,95
91782,65,92
91783,47,74
91784,96,83
91785,87,75
91786,51,90
91787,47,83
91788,70,44
91789,69,84
91790,93,47
91791,75,47
91792,78,78
91793,88,42
91794,50,70
91795,45,48
91796,59,64
91797,43,44
91798,66,52
91799,59,56
91800,95,86
91801,87,43
91802,94,47
91803,46,59
91804,44,91
91805,89,75
91806,97,52
91807,79,65
91808,85,62
91809,63,85
91810,61,47
91811,44,68
91812,70,65
91813,47,64
91814,83,73
91815,90,53
91816,58,69
91817,60,63
91818,86,99
91819,57,54
91820,52,96
91821,56,43
91822,63,62
91823,54,71
91824,40,54
91825,60,82
91826,57,61
91827,53,68
91828,86,57
91829,81,79
91830,70,40
91831,96,99
91832,87,90
91833,97,63
91834,45,71
91835,41,87
91836,80,83
91837,53,62
91838,100,57
91839,91,73
91840,63,81
91841,51,42
91842,51,59
91843,75,48
91844,52,67
91845,56,65
91846,87,54
91847,57,78
91848,94,43
91849,94,47
91850,78,84
91851,51,50
91852,66,100
91853,67,88
91854,40,60
91855,44,100
91856,40,55
91857,80,79
91858,44,76
91859,85,73
91860,49,67
91861,68,75
91862,100,57
91863,81,90
91864,65,83
91865,75,77
91866,40,91
91867,59,97
91868,46,61
91869,84,75
91870,68,78
91871,54,65
91872,57,78
91873,67,95
91874,50,77
91875,78,98
91876,57,53
91877,85,64
91878,50,73
91879,90,52
91880,72,96
91881,95,72
91882,72,59
91883,89,44
91884,99,86
91885,41,60
91886,78,63
91887,80,98
91888,42,44
91889,73,59
91890,73,40
91891,43,40
91892,93,49
91893,44,42
91894,89,83
91895,54,59
91896,87,97
91897,82,71
91898,99,46
91899,45,51
91900,59,71
91901,46,52
91902,70,46
91903,96,74
91904,46,74
91905,95,93
91906,54,57
91907,54,58
91908,40,56
91909,48,72
91910,74,67
91911,42,59
91912,91,41
91913,58,96
91914,48,59
91915,93,51
91916,62,44
91917,69,93
91918,49,98
91919,66,69
91920,72,77
91921,48,62
91922,41,46
91923,49,56
91924,87,42
91925,53,50
91926,71,54
91927,55,41
91928,89,79
91929,67,51
91930,47,73
91931,41,61
91932,92,79
91933,60,46
91934,66,63
91935,92,56
91936,91,53
91937,73,100
91938,49,97
91939,48,53
91940,61,79
91941,64,86
91942,99,68
91943,47,94
91944,88,96
91945,58,95
91946,72,67
91947,98,78
91948,70,94
91949,59,58
91950,63,90
91951,77,88
91952,69,72
91953,79,56
91954,91,81
91955,67,70
91956,91,53
91957,85,43
91958,52,47
91959,61,97
91960,93,97
91961,91,48
91962,75,65
91963,94,52
91964,50,62
91965,55,59
91966,87,74
91967,86,67
91968,98,74
91969,42,69
91970,73,58
91971,54,78
91972,77,46
91973,60,62
91974,82,87
91975,72,41
91976,72,94
91977,96,85
91978,90,68
91979,52,65
91980,54,98
91981,93,54
91982,65,74
91983,54,88
91984,63,94
91985,91,63
91986,70,85
91987,56,76
91988,53,48
91989,65,74
91990,93,65
91991,53,86
91992,52,59
91993,47,41
91994,87,61
91995,64,40
91996,43,96
91997,49,77
91998,62,92
91999,70,78
92000,54,66
92001,100,79
92002,89,43
92003,52,87
92004,94,94
92005,84,90
92006,93,98
92007,99,92
92008,54,59
92009,65,55
92010,96,54
92011,48,100
92012,45,69
92013,64,55
92014,59,62
92015,70,92
92016,82,78
92017,57,53
92018,71,86
92019,49,89
92020,63,89
92021,57,98
92022,43,49
92023,87,41
92024,76,43
92025,78,94
92026,70,97
92027,71,40
92028,81,100
92029,44,91
92030,52,86
92031,51,60
92032,95,85
92033,58,53
92034,75,94
92035,59,46
92036,96,61
92037,76,44
92038,40,49
92039,46,65
92040,51,74
92041,64,82
92042,60,93
92043,75,50
92044,63,40
92045,49,47
92046,49,75
92047,97,57
92048,48,95
92049,82,72
92050,45,62
92051,95,82
92052,54,42
92053,50,79
92054,91,67
92055,71,41
92056,100,44
92057,67,93
92058,76,65
92059,94,100
92060,89,81
92061,69,80
92062,80,99
92063,52,80
92064,56,82
92065,81,58
92066,90,53
92067,95,54
92068,61,64
92069,64,46
92070,90,58
92071,67,53
92072,80,95
92073,80,91
92074,52,59
92075,86,95
92076,47,42
92077,74,61
92078,76,49
92079,90,84
92080,83,85
92081,85,75
92082,57,88
92083,42,77
92084,86,74
92085,71,84
92086,53,83
92087,75,93
92088,98,80
92089,58,60
92090,76,84
92091,72,66
92092,52,46
92093,75,79
92094,66,73
92095,69,96
92096,75,58
92097,77,88
92098,47,79
92099,49,48
92100,86,87
92101,64,94
92102,40,42
92103,63,50
92104,58,89
92105,76,79
92106,73,85
92107,72,82
92108,55,97
92109,96,72
92110,95,64
92111,58,80
92112,87,87
92113,58,91
92114,58,65
92115,46,92
92116,45,71
92117,70,97
92118,76,84
92119,96,71
92120,80,69
92121,95,72
92122,96,66
92123,62,78
92124,58,87
92125,99,42
92126,54,86
92127,78,63
92128,48,72
92129,87,99
92130,71,92
92131,73,92
92132,69,51
92133,41,95
92134,56,56
92135,48,91
92136,94,97
92137,76,100
92138,63,78
92139,41,89
92140,58,73
92141,58,72
92142,93,50
92143,56,55
92144,42,43
92145,77,75
92146,62,53
92147,95,44
92148,89,42
92149,97,63
92150,89,87
92151,64,87
92152,97,63
92153,97,53
92154,84,93
92155,57,88
92156,46,83
92157,89,45
92158,89,55
92159,88,68
92160,78,55
92161,61,96
92162,84,95
92163,59,64
92164,100,95
92165,75,89
92166,76,42
92167,93,68
92168,100,58
92169,65,42
92170,46,68
92171,56,98
92172,71,98
92173,65,66
92174,54,80
92175,50,46
92176,85,75
92177,82,50
92178,84,85
92179,73,63
92180,49,73
92181,52,62
92182,52,80
92183,52,100
92184,91,49
92185,52,45
92186,41,62
92187,95,49
92188,54,86
92189,42,93
92190,51,96
92191,55,100
92192,76,49
92193,42,94
92194,74,45
92195,87,49
92196,52,67
92197,63,60
92198,50,74
92199,68,99
92200,80,49
92201,88,65
92202,80,44
92203,78,80
92204,40,44
92205,58,76
92206,57,58
92207,94,60
92208,52,82
92209,96,100
92210,40,73
92211,72,43
92212,78,47
92213,100,60
92214,52,51
92215,96,48
92216,80,72
92217,50,49
92218,67,94
92219,42,99
92220,80,85
92221,47,73
92222,62,96
92223,65,90
92224,63,77
92225,57,54
92226,52,75
92227,92,89
92228,48,58
92229,80,87
92230,40,83
92231,50,90
92232,75,74
92233,90,58
92234,44,77
92235,96,59
92236,48,66
92237,72,91
92238,82,48
92239,72,58
92240,92,71
92241,45,74
92242,44,55
92243,78,90
92244,40,82
92245,73,80
92246,64,50
92247,57,83
92248,85,51
92249,88,84
92250,82,99
92251,55,85
92252,98,82
92253,48,100
92254,100,98
92255,62,92
92256,47,71
92257,67,95
92258,52,71
92259,76,59
92260,69,49
92261,63,54
92262,40,44
92263,76,93
92264,68,85
92265,51,41
92266,67,60
92267,97,65
92268,98,60
92269,93,61
92270,95,91
92271,99,96
92272,83,56
92273,68,81
92274,45,47
92275,74,87
92276,50,80
92277,45,67
92278,74,46
92279,92,67
92280,80,81
92281,87,59
92282,72,49
92283,93,76
92284,65,76
92285,79,42
92286,97,43
92287,83,93
92288,62,51
92289,94,81
92290,40,97
92291,80,90
92292,79,95
92293,89,90
92294,93,76
92295,88,66
92296,49,87
92297,62,81
92298,85,84
92299,72,80
92300,68,92
92301,74,97
92302,53,75
92303,62,65
92304,99,40
92305,48,95
92306,61,78
92307,73,61
92308,57,94
92309,73,65
92310,53,43
92311,93,83
92312,55,96
92313,44,81
92314,56,65
92315,74,47
92316,89,40
92317,86,92
92318,71,50
92319,83,54
92320,64,66
92321,68,82
92322,70,75
92323,74,80
92324,52,45
92325,62,54
92326,49,67
92327,77,75
92328,55,84
92329,94,43
92330,59,78
92331,75,69
92332,99,99
92333,41,84
92334,58,92
92335,57,76
92336,41,83
92337,50,76
92338,86,46
92339,58,86
92340,48,99
92341,79,40
92342,83,60
92343,56,90
92344,73,63
92345,88,84
92346,96,84
92347,69,83
92348,80,54
92349,83,57
92350,83,57
92351,94,45
92352,94,52
92353,95,71
92354,89,89
92355,100,48
92356,85,64
92357,72,79
92358,75,98
92359,69,69
92360,86,86
92361,74,79
92362,95,94
92363,53,86
92364,68,90
92365,66,62
92366,78,96
92367,61,57
92368,50,68
92369,53,55
92370,62,60
92371,94,84
92372,89,61
92373,82,82
92374,86,46
92375,57,54
92376,92,54
92377,43,75
92378,92,76
92379,72,61
92380,95,66
92381,82,50
92382,88,61
92383,98,65
92384,79,42
92385,55,79
92386,79,52
92387,91,55
92388,45,43
92389,96,52
92390,85,58
92391,51,53
92392,64,74
92393,79,79
92394,53,74
92395,73,66
92396,66,65
92397,72,92
92398,85,98
92399,82,87
92400,83,78
92401,48,79
92402,90,99
92403,100,52
92404,85,72
92405,53,63
92406,71,40
92407,43,48
92408,68,57
92409,68,69
92410,67,69
92411,50,99
92412,54,92
92413,48,75
92414,94,50
92415,78,43
92416,79,86
92417,79,44
92418,88,89
92419,47,79
92420,92,45
92421,71,60
92422,96,51
92423,42,88
92424,58,65
92425,74,85
92426,90,53
92427,43,75
92428,81,78
92429,65,87
92430,86,99
92431,90,96
92432,85,65
92433,76,72
92434,72,98
92435,81,51
92436,89,48
92437,64,49
92438,91,76
92439,62,63
92440,90,52
92441,80,95
92442,42,91
92443,50,89
92444,83,95
92445,63,82
92446,84,51
92447,89,62
92448,45,62
92449,57,71
92450,52,62
92451,81,89
92452,81,76
92453,41,100
92454,88,49
92455,76,73
92456,61,57
92457,66,44
92458,88,51
92459,86,41
92460,45,92
92461,93,63
92462,78,49
92463,74,75
92464,53,87
92465,47,46
92466,61,59
92467,97,74
92468,91,69
92469,60,64
92470,95,76
92471,85,79
92472,57,95
92473,52,87
92474,72,67
92475,95,91
92476,95,42
92477,79,98
92478,47,56
92479,73,87
92480,84,59
92481,94,88
92482,76,87
92483,51,82
92484,60,69
92485,48,67
92486,96,41
92487,62,51
92488,85,47
92489,40,45
92490,53,66
92491,97,93
92492,92,40
92493,58,66
92494,68,83
92495,45,92
92496,42,48
92497,63,41
92498,54,89
92499,96,47
92500,86,58
92501,57,46
92502,51,86
92503,97,68
92504,53,46
92505,82,90
92506,97,72
92507,85,48
92508,55,94
92509,41,44
92510,58,51
92511,87,48
92512,78,77
92513,74,93
92514,96,54
92515,89,82
92516,59,52
92517,64,69
92518,90,81
92519,98,84
92520,98,78
92521,63,99
92522,54,81
92523,45,45
92524,95,74
92525,89,46
92526,77,51
92527,45,56
92528,44,53
92529,46,63
92530,56,86
92531,77,67
92532,75,66
92533,60,79
92534,69,81
92535,46,55
92536,70,42
92537,63,57
92538,82,98
92539,72,42
92540,50,99
92541,99,50
92542,76,44
92543,56,75
92544,88,50
92545,79,73
92546,40,74
92547,56,64
92548,84,43
92549,92,75
92550,49,75
92551,62,86
92552,40,99
92553,48,100
92554,58,53
92555,70,74
92556,62,85
92557,94,99
92558,71,85
92559,94,48
92560,43,53
92561,88,80
92562,72,46
92563,63,95
92564,98,63
92565,90,91
92566,81,94
92567,46,78
92568,74,44
92569,72,67
92570,51,89
92571,46,43
92572,67,47
92573,99,79
92574,48,44
92575,85,54
92576,78,61
92577,65,97
92578,79,53
92579,44,85
92580,86,88
92581,91,60
92582,59,87
92583,90,64
92584,49,63
92585,73,89
92586,72,87
92587,54,68
92588,100,62
92589,58,47
92590,97,85
92591,47,70
92592,47,92
92593,88,49
92594,79,61
92595,63,42
92596,90,51
92597,90,78
92598,73,83
92599,40,88
92600,48,49
92601,88,65
92602,43,77
92603,57,51
92604,58,55
92605,77,64
92606,45,63
92607,56,53
92608,54,92
92609,76,49
92610,84,56
92611,56,51
92612,55,63
92613,67,46
92614,59,54
92615,51,96
92616,95,100
92617,100,98
92618,81,58
92619,59,61
92620,83,71
92621,65,52
92622,61,77
92623,76,99
92624,52,100
92625,80,47
92626,52,76
92627,99,97
92628,74,44
92629,90,71
92630,48,58
92631,90,86
92632,80,61
92633,42,48
92634,73,43
92635,85,65
92636,87,100
92637,78,60
92638,51,40
92639,89,77
92640,68,98
92641,52,100
92642,88,80
92643,68,69
92644,60,87
92645,44,48
92646,82,87
92647,45,65
92648,82,41
92649,87,79
92650,58,100
92651,59,99
92652,83,61
92653,63,92
92654,100,82
92655,67,58
92656,52,72
92657,56,96
92658,92,43
92659,40,50
92660,100,97
92661,73,41
92662,95,66
92663,47,93
92664,56,62
92665,91,44
92666,55,80
92667,71,77
92668,87,96
92669,95,84
92670,68,63
92671,60,91
92672,40,88
92673,84,62
92674,53,74
92675,63,65
92676,97,49
92677,93,100
92678,74,57
92679,81,85
92680,76,68
92681,66,56
92682,57,42
92683,84,58
92684,79,55
92685,100,69
92686,83,76
92687,91,73
92688,64,60
92689,94,53
92690,56,78
92691,67,89
92692,53,81
92693,51,94
92694,52,75
92695,54,74
92696,57,52
92697,41,70
92698,83,41
92699,60,81
92700,40,54
92701,70,56
92702,96,46
92703,67,80
92704,60,49
92705,51,100
92706,48,65
92707,76,75
92708,90,82
92709,70,71
92710,61,76
92711,68,83
92712,66,64
92713,100,95
92714,78,52
92715,58,53
92716,66,69
92717,47,56
92718,87,66
92719,96,43
92720,76,57
92721,87,84
92722,64,42
92723,92,41
92724,71,80
92725,77,100
92726,47,93
92727,61,71
92728,60,78
92729,70,63
92730,82,55
92731,93,70
92732,55,66
92733,84,44
92734,84,86
92735,72,92
92736,52,51
92737,84,61
92738,99,83
92739,76,41
92740,43,97
92741,88,90
92742,70,60
92743,44,76
92744,85,70
92745,99,54
92746,84,100
92747,78,51
92748,63,45
92749,61,65
92750,41,82
92751,79,58
92752,56,84
92753,82,93
92754,41,78
92755,76,47
92756,60,90
92757,72,79
92758,96,46
92759,94,47
92760,90,57
92761,90,93
92762,46,49
92763,56,52
92764,40,94
92765,46,86
92766,92,77
92767,40,41
92768,70,40
92769,49,48
92770,87,89
92771,72,71
92772,70,53
92773,54,57
92774,84,82
92775,51,87
92776,81,83
92777,99,61
92778,93,42
92779,68,74
92780,54,74
92781,94,84
92782,46,71
92783,49,67
92784,77,99
92785,85,87
92786,75,46
92787,82,40
92788,54,91
92789,44,71
92790,92,45
92791,95,62
92792,47,74
92793,62,75
92794,67,57
92795,80,42
92796,71,42
92797,79,43
92798,77,40
92799,87,81
92800,57,76
92801,69,42
92802,68,92
92803,59,74
92804,99,75
92805,81,60
92806,97,42
92807,90,55
92808,89,84
92809,41,63
92810,89,84
92811,71,53
92812,71,90
92813,83,92
92814,69,60
92815,41,69
92816,46,80
92817,52,46
92818,59,56
92819,82,100
92820,80,95
92821,73,77
92822,93,100
92823,85,68
92824,70,90
92825,100,51
92826,91,90
92827,90,40
92828,54,93
92829,79,47
92830,86,54
92831,77,51
92832,73,49
92833,67,90
92834,49,75
92835,52,69
92836,75,95
92837,56,77
92838,100,55
92839,73,71
92840,67,49
92841,70,81
92842,52,79
92843,97,67
92844,92,59
92845,40,60
92846,62,100
92847,91,95
92848,59,89
92849,79,45
92850,75,60
92851,83,90
92852,47,91
92853,64,40
92854,86,91
92855,82,40
92856,97,70
92857,83,69
92858,94,59
92859,92,91
92860,56,63
92861,52,89
92862,93,53
92863,40,99
92864,97,60
92865,44,84
92866,92,51
92867,99,70
92868,56,99
92869,83,60
92870,52,93
92871,79,98
92872,87,92
92873,77,72
92874,95,60
92875,71,76
92876,96,73
92877,92,68
92878,56,70
92879,57,84
92880,65,56
92881,63,94
92882,52,45
92883,62,48
92884,56,85
92885,59,81
92886,50,80
92887,79,73
92888,68,66
92889,47,60
92890,81,54
92891,42,65
92892,53,51
92893,47,79
92894,62,79
92895,53,65
92896,66,87
92897,46,94
92898,90,86
92899,87,90
92900,56,84
92901,78,72
92902,43,61
92903,60,96
92904,97,49
92905,84,69
92906,58,53
92907,80,95
92908,86,80
92909,47,93
92910,85,45
92911,76,63
92912,45,92
92913,93,52
92914,40,83
92915,63,55
92916,55,59
92917,97,44
92918,54,59
92919,67,69
92920,47,97
92921,94,79
92922,99,72
92923,40,40
92924,78,51
92925,59,71
92926,43,43
92927,96,55
92928,42,65
92929,53,50
92930,91,61
92931,82,100
92932,92,93
92933,60,62
92934,56,61
92935,99,81
92936,59,67
92937,90,65
92938,41,59
92939,60,42
92940,54,93
92941,53,83
92942,72,60
92943,95,64
92944,53,43
92945,100,74
92946,99,49
92947,50,60
92948,100,83
92949,86,51
92950,47,83
92951,73,44
92952,90,89
92953,40,52
92954,86,62
92955,55,41
92956,70,62
92957,54,40
92958,62,98
92959,62,47
92960,50,57
92961,49,50
92962,60,71
92963,51,48
92964,57,44
92965,93,61
92966,61,93
92967,69,62
92968,50,72
92969,76,57
92970,85,46
92971,99,74
92972,54,99
92973,81,75
92974,81,91
92975,77,57
92976,74,52
92977,93,75
92978,100,97
92979,43,55
92980,41,56
92981,93,48
92982,40,67
92983,92,92
92984,44,75
92985,92,70
92986,94,67
92987,65,96
92988,64,61
92989,48,55
92990,55,42
92991,83,87
92992,63,57
92993,46,94
92994,74,93
92995,98,62
92996,85,73
92997,78,60
92998,56,98
92999,69,97
93000,82,92
93001,95,41
93002,86,68
93003,68,97
93004,87,83
93005,41,99
93006,45,74
93007,63,72
93008,85,71
93009,47,43
93010,41,98
93011,85,99
93012,95,62
93013,99,64
93014,46,65
93015,42,63
93016,81,82
93017,51,67
93018,55,81
93019,48,70
93020,85,82
93021,80,96
93022,46,89
93023,83,69
93024,90,78
93025,41,94
93026,83,43
93027,59,91
93028,95,70
93029,57,98
93030,74,85
93031,82,69
93032,91,74
93033,59,46
93034,69,55
93035,49,46
93036,93,65
93037,95,50
93038,99,60
93039,95,63
93040,88,66
93041,49,54
93042,45,58
93043,68,49
93044,87,75
93045,52,61
93046,99,51
93047,97,91
93048,73,84
93049,74,93
93050,90,65
93051,73,61
93052,46,93
93053,79,89
93054,40,56
93055,54,41
93056,73,81
93057,72,89
93058,80,93
93059,71,76
93060,41,53
93061,72,47
93062,56,80
93063,65,67
93064,53,66
93065,57,54
93066,46,81
93067,85,58
93068,87,48
93069,57,88
93070,40,74
93071,62,50
93072,84,96
93073,91,47
93074,98,80
93075,56,95
93076,45,59
93077,66,92
93078,52,99
93079,55,56
93080,46,98
93081,60,57
93082,72,58
93083,82,90
93084,49,63
93085,73,96
93086,41,75
93087,54,68
93088,94,93
93089,84,97
93090,80,70
93091,42,81
93092,84,61
93093,68,80
93094,80,53
93095,97,44
93096,70,92
93097,88,45
93098,71,99
93099,44,52
93100,40,93
93101,56,57
93102,63,41
93103,91,49
93104,84,75
93105,63,60
93106,91,58
93107,88,68
93108,58,63
93109,97,77
93110,70,42
93111,81,75
93112,77,52
93113,87,97
93114,92,62
93115,90,76
93116,98,45
93117,61,63
93118,43,61
93119,53,54
93120,44,63
93121,51,47
93122,59,46
93123,55,80
93124,59,94
93125,41,100
93126,75,76
93127,92,44
93128,65,87
93129,45,82
93130,74,58
93131,85,63
93132,83,77
93133,48,86
93134,74,75
93135,56,98
93136,90,87
93137,71,64
93138,41,85
93139,54,63
93140,87,81
93141,83,83
93142,100,82
93143,80,67
93144,49,71
93145,59,76
93146,67,52
93147,64,48
93148,51,57
93149,98,82
93150,50,98
93151,41,54
93152,77,58
93153,65,41
93154,83,47
93155,67,68
93156,76,43
93157,93,62
93158,63,53
93159,47,98
93160,61,53
93161,75,58
93162,79,68
93163,84,78
93164,69,55
93165,42,96
93166,41,84
93167,45,82
93168,72,66
93169,98,62
93170,46,90
93171,92,52
93172,80,78
93173,95,68
93174,79,50
93175,97,40
93176,44,73
93177,53,92
93178,60,46
93179,87,81
93180,84,91
93181,91,46
93182,91,89
93183,77,60
93184,56,80
93185,44,61
93186,66,49
93187,41,77
93188,47,99
93189,54,56
93190,45,55
93191,77,57
93192,78,97
93193,63,88
93194,44,46
93195,77,49
93196,64,61
93197,71,88
93198,80,93
93199,74,73
93200,68,64
93201,55,65
93202,72,80
93203,76,45
93204,52,54
93205,74,68
93206,92,93
93207,81,57
93208,86,78
93209,93,47
93210,92,88
93211,100,81
93212,79,79
93213,80,92
93214,45,85
93215,94,52
93216,59,50
93217,59,90
93218,100,42
93219,48,68
93220,76,96
93221,53,80
93222,89,59
93223,55,92
93224,98,51
93225,86,60
93226,70,80
93227,97,61
93228,58,55
93229,99,74
93230,65,74
93231,98,73
93232,75,96
93233,77,55
93234,85,73
93235,46,69
93236,89,100
93237,81,43
93238,57,64
93239,90,52
93240,65,78
93241,88,84
93242,56,70
93243,59,93
93244,71,58
93245,56,63
93246,41,68
93247,43,95
93248,48,93
93249,89,82
93250,64,66
93251,96,63
93252,79,45
93253,74,99
93254,62,67
93255,63,84
